,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
2424,587731890579505216,185.8184814453125,57.48424530029297,12:23:16.44,+57:29:03.3,original,Sb2t(r)
2426,587739827667861581,222.23443603515625,22.14196014404297,14:48:56.26,+22:08:31.1,original,Ei(r)
2427,587742012762947612,223.13394165039065,17.06278419494629,14:52:32.15,+17:03:46.0,original,SBb2m(r)
2428,587733196234817578,198.6938018798828,54.08738708496094,13:14:46.51,+54:05:14.6,original,SBb(r)
2429,588295842316615713,157.547607421875,47.15465545654297,10:30:11.43,+47:09:16.8,original,Sb?t(r)
2434,588017991769391270,217.98297119140625,8.637716293334961,14:31:55.91,+08:38:15.8,original,Sc2m
2455,588018090551411243,254.8444061279297,20.829835891723636,16:59:22.66,+20:49:47.4,original,Sb?t
2484,588011124654538769,204.6667938232422,61.74922180175781,13:38:40.03,+61:44:57.2,original,SBb(r)
2495,587728930268315700,133.35922241210938,45.7693977355957,08:53:26.21,+45:46:09.8,original,Ei
2518,587733609627451433,247.6360321044922,39.38418960571289,16:30:32.65,+39:23:03.1,original,Ei
2530,588295841247658170,173.87234497070312,49.10695266723633,11:35:29.36,+49:06:25.0,original,Sb?t(r)
2532,587736542558617814,223.20162963867188,7.945825099945068,14:52:48.39,+07:56:45.0,original,Ec
2552,587742013835444261,220.41995239257807,18.55721473693848,14:41:40.79,+18:33:26.0,original,Ei
2554,587736477058727949,227.63780212402344,8.591194152832031,15:10:33.07,+08:35:28.3,original,SBc2t
2556,588018253764493558,252.38967895507807,26.84780502319336,16:49:33.52,+26:50:52.1,original,Sc?m
2557,587736921043566767,242.5705718994141,29.12578582763672,16:10:16.94,+29:07:32.8,original,Sa(r)
2562,587733432461427017,255.51329040527344,25.416427612304688,17:02:03.19,+25:24:59.1,original,Sb(r)
2581,588017979976974412,214.64208984375,37.0244369506836,14:18:34.10,+37:01:28.0,original,SBb(r)
2587,588848899898015962,146.46890258789062,-0.0928286015987396,09:45:52.54,+00:05:34.2,original,Ei
2589,587742062151663675,197.2952423095703,22.46633529663086,13:09:10.86,+22:27:58.8,original,SBb2l
2601,587729752748916988,258.0169677734375,30.23893165588379,17:12:04.07,+30:14:20.2,original,Ei
2602,587739828215611788,247.00933837890625,13.821210861206056,16:28:02.24,+13:49:16.4,original,Sb2t
2603,587739647818858580,167.3039093017578,31.54762077331543,11:09:12.94,+31:32:51.4,original,SBc?t(r)
2605,587732578833268908,129.31210327148438,4.6958842277526855,08:37:14.90,+04:41:45.2,original,Sb?t(r)
2610,587733603186245717,228.074951171875,50.55780029296875,15:12:17.99,+50:33:28.1,extra,SBc2t
2613,588007004194472008,247.51138305664065,43.82490158081055,16:30:02.73,+43:49:29.6,original,Er
2633,587735742622138378,251.72872924804688,22.521379470825195,16:46:54.90,+22:31:17.0,original,Ei
2634,588011124658733135,222.21014404296875,57.77085113525391,14:48:50.43,+57:46:15.1,original,SBb?t(r)
2635,587739646199464084,145.6020050048828,25.239517211914062,09:42:24.48,+25:14:22.3,original,Ei
2647,587732770507849878,157.5830841064453,8.061068534851074,10:30:19.94,+08:03:39.8,original,Sb?t(r)
2669,587739828212858995,240.9884796142578,16.361906051635742,16:03:57.24,+16:21:42.9,original,Ei(r)
2672,588017721180946549,181.9622802734375,42.57187271118164,12:07:50.95,+42:34:18.7,original,Er
2673,587739630632370239,224.473876953125,26.288856506347656,14:57:53.73,+26:17:19.9,original,Sb2t
2683,587733604266934547,245.3386993408203,40.30998992919922,16:21:21.29,+40:18:36.0,original,Er(r)
2694,587735347486982295,151.207275390625,11.91294288635254,10:04:49.75,+11:54:46.6,original,Sb2m
2695,587742627457466594,236.85958862304688,10.282706260681152,15:47:26.30,+10:16:57.7,original,Ei
2696,587739405705085010,175.9151611328125,33.417457580566406,11:43:39.64,+33:25:02.8,original,Sb2m
2710,588018056202551350,252.4986572265625,27.07475852966309,16:49:59.68,+27:04:29.1,original,SBb2t(r)
2721,587733397025652764,218.71856689453125,48.66187286376953,14:34:52.46,+48:39:42.7,original,SBb?m(r)
2731,588010134656516154,140.33673095703125,52.428672790527344,09:21:20.82,+52:25:43.2,original,Sb?t(r)
2744,588017704542666877,183.69073486328125,13.326409339904783,12:14:45.78,+13:19:35.1,original,Sc?t
2756,587731186728501596,331.9858093261719,0.3701533079147339,22:07:56.60,+00:22:12.6,stripe82,SBb+t
2763,587732702326489117,154.40338134765625,6.393805980682373,10:17:36.81,+06:23:37.7,original,SBb?t
2765,588023669169455169,178.45965576171875,19.750476837158203,11:53:50.32,+19:45:01.7,original,SBb2m
2767,587742627450912920,221.8064117431641,13.399749755859377,14:47:13.54,+13:23:59.1,original,Sb(r)
2775,587731511535992933,27.794641494750977,-1.028083324432373,01:51:10.71,-01:01:41.1,stripe82,SBb?l(r)
2781,587741829120131079,164.55873107910156,23.506141662597656,10:58:14.10,+23:30:22.1,original,Sb?t
2790,587739809958264897,233.06988525390625,18.6746826171875,15:32:16.77,+18:40:28.9,original,SBb2m
2800,588017719571120214,184.4935302734375,41.29292678833008,12:17:58.45,+41:17:34.5,original,SBb2t(r)
2817,587732582054232083,160.8848419189453,57.672157287597656,10:43:32.36,+57:40:19.8,original,Ei
2818,587736945741201931,253.3946990966797,19.92445182800293,16:53:34.73,+19:55:28.0,original,Sc?t
2829,587739814243729755,241.50901794433597,18.670032501220703,16:06:02.16,+18:40:12.1,original,Sb1t(r)
2830,587741391572631650,144.3360595703125,25.898426055908203,09:37:20.65,+25:53:54.3,original,Sb?t
2832,587725818018726032,154.35586547851562,64.71651458740234,10:17:25.41,+64:42:59.5,original,SBb2m
2833,587741489298210843,168.56678771972656,28.16307640075684,11:14:16.03,+28:09:47.1,original,Sb(r)
2847,587735661547814977,146.6334686279297,35.33035659790039,09:46:32.03,+35:19:49.3,original,Sb2m
2850,587726033853284403,166.52000427246094,3.31957483291626,11:06:04.80,+03:19:10.5,original,Er
2874,587734623241109728,127.4990463256836,31.0355167388916,08:29:59.77,+31:02:07.9,original,Sc2t
2883,588017991233044614,219.18263244628903,8.124541282653809,14:36:43.83,+08:07:28.3,original,Sb
2886,587742013299622151,222.87657165527344,17.515727996826172,14:51:30.38,+17:30:56.6,original,Sb?t
2895,588017604680155256,171.54583740234375,44.15276718139648,11:26:11.00,+44:09:10.0,original,SBc2m(r)
2899,587728920059838663,223.20758056640625,60.343563079833984,14:52:49.82,+60:20:36.8,original,SBb(r)
2904,587736808845607135,224.30194091796875,11.83990478515625,14:57:12.47,+11:50:23.7,original,Ec
2909,587736542548066430,198.8742828369141,9.850173950195312,13:15:29.83,+09:51:00.6,original,Er
2932,587730022259425603,230.3412628173828,5.066836833953857,15:21:21.90,+05:04:00.6,original,SBc?t
2939,587739828203225223,218.86558532714844,23.538780212402344,14:35:27.74,+23:32:19.6,original,Ei
2946,588011122505351233,196.0493927001953,61.19472122192383,13:04:11.85,+61:11:41.0,original,SBb2m(r)
2951,587738569250963462,209.7960662841797,13.48823070526123,13:59:11.06,+13:29:17.6,original,SBb?t
2957,587736543099945346,233.54417419433597,7.093722343444824,15:34:10.60,+07:05:37.4,original,SBb2m(r)
2959,587739828745142502,230.87493896484372,20.44256591796875,15:23:29.99,+20:26:33.2,original,SBb(r)
2961,587735743688540490,237.7432861328125,33.86751937866211,15:50:58.39,+33:52:03.1,original,SBb2m
2978,588295842316156991,156.13804626464844,46.83119583129883,10:24:33.13,+46:49:52.3,original,SBb2t(r)
2985,587729407537840211,241.79954528808597,48.57255172729492,16:07:11.89,+48:34:21.2,original,Sb?t(r)
2996,587732153105121415,143.15370178222656,41.77194213867188,09:32:36.89,+41:46:19.0,original,Sb(r)
2998,587726016158761021,216.80740356445312,2.8468434810638428,14:27:13.78,+02:50:48.6,original,Ei
3002,587729158981877839,230.12319946289065,3.430091381072998,15:20:29.57,+03:25:48.3,original,SBc2t
3004,588017606286573571,158.2514190673828,42.92841720581055,10:33:00.34,+42:55:42.3,original,SBb2t(r)
3009,587728669345841198,129.30552673339844,47.192630767822266,08:37:13.33,+47:11:33.5,original,Sb1t
3014,588017978380058822,246.2100067138672,21.61386489868164,16:24:50.40,+21:36:49.9,original,Ei
3021,587741489292116046,153.33204650878906,25.401073455810547,10:13:19.69,+25:24:03.9,original,Ei
3069,587741490905350202,159.5076446533203,28.15434837341309,10:38:01.83,+28:09:15.7,original,Sb2t
3073,588018252686491753,243.7341461181641,33.06265640258789,16:14:56.20,+33:03:45.6,original,Er
3092,587731890578849853,182.79458618164065,57.471954345703125,12:11:10.70,+57:28:19.0,original,Sb?t
3093,587739829281423592,229.6075897216797,21.233293533325195,15:18:25.82,+21:13:59.9,original,SBb?t
3102,588018056199209079,246.3297271728516,32.45262145996094,16:25:19.13,+32:27:09.4,original,Ec
3114,587735348570292229,173.38963317871094,14.74544906616211,11:33:33.51,+14:44:43.6,original,Ei
3123,587735043072655368,123.35751342773438,25.12696647644043,08:13:25.80,+25:07:37.1,original,Sb1m(r)
3129,587738067267289243,118.55255126953124,52.46793365478516,07:54:12.61,+52:28:04.6,original,SBb2t(r)
3131,587739406228914319,142.3021240234375,26.44534683227539,09:29:12.51,+26:26:43.2,original,SBb3t
3133,587736919436492922,248.7236175537109,23.211849212646484,16:34:53.67,+23:12:42.7,original,SBb?m(r)
3145,587737825679048854,128.54974365234375,55.81718444824219,08:34:11.94,+55:49:01.9,original,Ec
3148,587733428700315744,231.2124938964844,50.31512069702149,15:24:51.00,+50:18:54.4,original,SBb2t
3149,587732770524495947,196.0587310791016,9.006584167480469,13:04:14.10,+09:00:23.7,original,Ec
3152,588015509278425163,20.70499038696289,0.0446091890335083,01:22:49.20,+00:02:40.6,stripe82,SBb
3159,587726014011736154,217.8524627685547,1.2343884706497192,14:31:24.59,+01:14:03.8,original,SBb(r)
3167,587736915680624703,224.51780700683597,11.56122875213623,14:58:04.27,+11:33:40.4,original,SBc(r)
3168,587742889972728033,244.721435546875,50.432861328125,16:18:53.14,+50:25:58.3,original,Sb?t
3181,587735664780902515,244.02247619628903,37.67036056518555,16:16:05.39,+37:40:13.3,original,Er
3190,588848898847801375,200.22772216796875,-0.9411953687667848,13:20:54.65,+00:56:28.3,original,Sb(r)
3205,588016879359099182,116.39151000976562,18.80335807800293,07:45:33.96,+18:48:12.1,original,SBb2t
3207,587732702850777140,125.59019470214844,4.054659843444824,08:22:21.65,+04:03:16.8,original,Sb
3223,587733081353682994,199.8162384033203,54.60174560546875,13:19:15.90,+54:36:06.3,original,SBb(r)
3226,588017112370839663,188.1353912353516,48.47221374511719,12:32:32.49,+48:28:20.0,original,Ei
3228,587739828211220670,237.3172149658203,17.816240310668945,15:49:16.13,+17:48:58.5,original,SBc?t
3238,587736942529740846,241.85617065429688,25.443628311157227,16:07:25.48,+25:26:37.1,original,Sb?t
3243,588015507667419303,19.806232452392575,-1.1444392204284668,01:19:13.50,-01:08:40.0,stripe82,Sb
3249,587742616172233087,240.23439025878903,15.52642822265625,16:00:56.25,+15:31:35.1,original,Sc?t
3255,587742573218365542,160.701904296875,18.88953971862793,10:42:48.46,+18:53:22.3,original,Sc
3263,588010878764646458,192.78712463378903,4.580911636352539,12:51:08.91,+04:34:51.3,original,Er
3268,587737825140080690,124.3505401611328,51.73206329345703,08:17:24.13,+51:43:55.4,original,Sb?t
3269,587729387154243610,190.264892578125,59.89631652832031,12:41:03.57,+59:53:46.7,original,SBb2t
3272,587738947745480825,150.6431121826172,34.93584442138672,10:02:34.35,+34:56:09.0,original,Sb?t
3275,587735349101985841,161.2032470703125,14.230391502380373,10:44:48.78,+14:13:49.4,original,Ec
3278,587726015080497320,206.47596740722656,2.250650644302368,13:45:54.23,+02:15:02.3,original,Sc?t(r)
3279,587739302602932241,175.3372802734375,33.6947135925293,11:41:20.95,+33:41:41.0,original,SBb(r)
3302,587731512619434064,49.94013214111328,-0.0772049874067306,03:19:45.63,+00:04:37.9,stripe82,SBb2t(r)
3313,588013383816380487,179.2701873779297,52.817665100097656,11:57:04.84,+52:49:03.6,original,SBb2m(r)
3317,587736543097782443,228.608642578125,7.891418933868408,15:14:26.07,+07:53:29.1,original,Ei
3321,588017566556225638,167.90780639648438,12.12197494506836,11:11:37.87,+12:07:19.1,original,Sb2t(r)
3328,587739827668254820,223.169677734375,21.984357833862305,14:52:40.72,+21:59:03.7,original,SBc4t
3332,587739131353628941,234.91835021972656,25.73982810974121,15:39:40.40,+25:44:23.4,original,SBb2t
3339,587729231443132716,250.86361694335935,43.35316467285156,16:43:27.27,+43:21:11.4,original,Er
3343,587741392650109115,153.17333984375,29.309101104736328,10:12:41.60,+29:18:32.8,extra,Sc?t
3349,587733410994782427,244.84307861328125,35.575103759765625,16:19:22.34,+35:34:30.4,original,Sb(r)
3354,587742575919824961,219.38211059570312,15.929903984069824,14:37:31.71,+15:55:47.7,original,SBc(r)
3386,587739844842684577,208.34864807128903,23.048694610595703,13:53:23.68,+23:02:55.3,original,Sc?t(r)
3397,587732580977541185,150.81192016601562,53.91889190673828,10:03:14.86,+53:55:08.0,original,Sb?t
3399,587722983907786781,226.1675720214844,0.6045171618461609,15:04:40.22,+00:36:16.3,original,SBb2t(r)
3426,587732578841722995,148.65512084960938,6.622094631195068,09:54:37.23,+06:37:19.5,original,SBb2m(r)
3444,587739707946893338,216.09909057617188,26.69023704528809,14:24:23.78,+26:41:24.9,original,SBb?t
3447,587739406787739658,200.28407287597656,33.74309158325195,13:21:08.18,+33:44:35.1,original,Ei
3464,587736808842592381,217.3006896972656,12.86089038848877,14:29:12.17,+12:51:39.2,original,Sc2t
3473,587739407323758635,198.10113525390625,34.38758087158203,13:12:24.27,+34:23:15.3,original,Er
3494,587735665844355129,218.00247192382807,52.74925994873047,14:32:00.59,+52:44:57.3,original,Sb?t(r)
3515,588017627232796702,196.85372924804688,44.93667602539063,13:07:24.90,+44:56:12.0,original,Sb
3526,588017564951642133,182.0128631591797,11.238473892211914,12:08:03.09,+11:14:18.5,original,Ei
3527,587727866181779679,119.43657684326172,37.991004943847656,07:57:44.78,+37:59:27.6,original,Sb(r)
3535,588015509276852322,17.096839904785156,0.089773029088974,01:08:23.24,+00:05:23.2,stripe82,SBb?t
3549,587736783072461044,246.86231994628903,29.78827667236328,16:27:26.96,+29:47:17.8,original,Sb2t(r)
3550,587733608553578570,246.62228393554688,39.08220672607422,16:26:29.35,+39:04:55.9,original,Ei
3571,587739304219312276,191.3856506347656,35.12603759765625,12:45:32.56,+35:07:33.7,original,Sc(r)
3585,587745243617886289,126.91007995605467,10.49704933166504,08:27:38.42,+10:29:49.4,original,SBb(r)
3589,587739458834464853,217.94955444335935,28.372407913208008,14:31:47.89,+28:22:20.7,original,Er
3604,587739506623185018,200.6571350097656,32.24429702758789,13:22:37.71,+32:14:39.5,original,Sb?t(r)
3610,587731185125949642,350.3533020019531,-0.985694944858551,23:21:24.79,+00:59:08.5,stripe82,Sb?t
3622,587739380456358058,231.4528350830078,25.07904052734375,15:25:48.68,+25:04:44.5,original,SBb2t
3628,588017603599269982,151.00730895996094,38.6765022277832,10:04:01.75,+38:40:35.4,original,Sb?t
3668,587731870170152964,176.50799560546875,55.41962432861328,11:46:01.92,+55:25:10.6,original,Sb(r)
3674,588017627772157972,204.8079376220703,44.2509880065918,13:39:13.91,+44:15:03.6,original,SBb2m
3691,587739708494905602,242.1215667724609,18.21233367919922,16:08:29.18,+18:12:44.4,original,Ei
3694,587741533318414390,160.5985565185547,28.024587631225582,10:42:23.65,+28:01:28.5,original,Sb(r)
3723,587736584968601772,225.23719787597656,34.564456939697266,15:00:56.93,+34:33:52.0,original,Ei
3730,588017116131819549,226.65032958984372,39.68585586547852,15:06:36.08,+39:41:09.1,original,Sb2t
3738,587733079195254946,158.35084533691406,50.6963005065918,10:33:24.20,+50:41:46.7,original,Sb4t(r)
3747,588015510368681992,58.359256744384766,0.841795802116394,03:53:26.22,+00:50:30.5,stripe82,SBc4m
3748,587726100417937444,232.4127960205078,2.753084421157837,15:29:39.07,+02:45:11.1,original,Sb(r)
3762,588013384344010786,147.3610076904297,46.99857711791992,09:49:26.64,+46:59:54.9,original,Sb
3763,587725550658322550,120.70069885253906,45.034549713134766,08:02:48.17,+45:02:04.4,original,Ec
3765,587732484897439798,185.7467193603516,51.211551666259766,12:22:59.21,+51:12:41.6,original,Sb
3766,587739844856119661,239.72544860839844,14.981502532958984,15:58:54.11,+14:58:53.4,original,SBc2m
3771,588848899368091673,162.35360717773438,-0.4298810958862304,10:49:24.87,+00:25:47.6,original,Sb(r)
3775,587742060553503055,226.84588623046875,16.376846313476562,15:07:23.01,+16:22:36.6,original,Sb?t(r)
3780,587731187818889359,9.999476432800291,1.0652192831039429,00:39:59.87,+01:03:54.8,stripe82,Ei
3785,588017947215134742,215.74729919433597,37.14008712768555,14:22:59.35,+37:08:24.3,original,Sb?t
3808,587736477054795929,218.6287384033203,9.7755765914917,14:34:30.90,+09:46:32.1,original,Sb?t(r)
3809,587732770507456691,156.6852569580078,8.182085990905762,10:26:44.46,+08:10:55.5,original,Sb2m
3813,587736546313044118,229.609375,5.219215393066406,15:18:26.25,+05:13:09.2,original,SBb2m(r)
3814,587739407851192346,171.8367462158203,34.72779846191406,11:27:20.82,+34:43:40.1,original,Ei
3816,588013383799079237,127.8518295288086,35.85968399047852,08:31:24.44,+35:51:34.9,original,SBb2t
3828,587731891116245048,185.19395446777344,57.79268264770508,12:20:46.55,+57:47:33.7,original,Sb2m(r)
3836,587734893820379183,164.97764587402344,10.091754913330078,10:59:54.64,+10:05:30.3,original,Sb2m(r)
3839,587742616172298453,240.2560577392578,15.419960021972656,16:01:01.45,+15:25:11.9,original,SBc
3859,587742550141698206,214.2534027099609,17.088468551635742,14:17:00.82,+17:05:18.5,original,Sb
3863,587731187807355024,343.6105651855469,1.2189042568206787,22:54:26.54,+01:13:08.1,stripe82,Sb2t
3872,587742772946665596,176.78338623046875,16.24883270263672,11:47:08.01,+16:14:55.8,original,Sb?t(r)
3875,588011124119306288,211.6796417236328,60.04671096801758,14:06:43.11,+60:02:48.2,original,Ei(r)
3880,588848900463984692,212.97450256347656,0.2229783087968826,14:11:53.88,+00:13:22.7,original,Ei
3884,587726016149651617,195.92759704589844,3.1846964359283447,13:03:42.62,+03:11:04.9,original,Sb?t
3888,587739811035152675,240.37527465820312,16.755643844604492,16:01:30.07,+16:45:20.3,original,Sb?t(r)
3895,587742060558549260,238.27523803710935,13.234919548034668,15:53:06.06,+13:14:05.7,original,SBc?t
3904,588018055661027616,243.4131774902344,34.286041259765625,16:13:39.16,+34:17:09.7,original,Sc?t
3929,587731187809583156,348.7463684082031,1.2045869827270508,23:14:59.13,+01:12:16.5,stripe82,Er
