,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
10564,587734948056924273,156.83981323242188,10.337930679321287,10:27:21.56,+10:20:16.6,original,Er
10634,587722983369408573,222.7191467285156,0.0945023894309997,14:50:52.60,+00:05:40.2,original,Er
10653,587733425480728615,211.9583740234375,58.13461685180664,14:07:50.01,+58:08:04.6,original,Ei
10760,587732483267428408,128.9153594970703,33.39618682861328,08:35:39.69,+33:23:46.3,original,Er
10812,588010878229479579,196.6423797607422,4.143616676330566,13:06:34.17,+04:08:37.0,original,Ei
10861,587734861611925608,159.5297088623047,8.188837051391602,10:38:07.13,+08:11:19.8,original,Ei
10871,588011102644207665,240.5009613037109,47.8818588256836,16:02:00.23,+47:52:54.7,original,Ei
10893,587739377770365165,130.5015411376953,23.00892448425293,08:42:00.37,+23:00:32.1,original,Er
10993,587745970538348752,241.3188934326172,20.137569427490234,16:05:16.53,+20:08:15.2,original,Ei
11035,587729388230934674,203.87042236328125,59.63041687011719,13:35:28.90,+59:37:49.5,original,Ei
11082,587726016681476211,184.3809814453125,3.615699291229248,12:17:31.44,+03:36:56.5,original,Er
11214,587733079200301156,176.67681884765625,53.604888916015625,11:46:42.44,+53:36:17.6,original,Er
11221,587736942529740906,241.92991638183597,25.492563247680664,16:07:43.18,+25:29:33.2,original,Er
11271,587735239567474743,139.43666076660156,34.002105712890625,09:17:44.80,+34:00:07.6,original,Ei
11302,587742060554420478,228.85760498046875,15.86497402191162,15:15:25.83,+15:51:53.9,original,Er
11348,587739708476424255,197.51145935058597,30.04337501525879,13:10:02.75,+30:02:36.2,original,Sb2t
11379,587732590641545248,180.89344787597656,59.87248611450195,12:03:34.43,+59:52:21.0,original,Er
11484,587728308559675469,155.20216369628906,2.1117935180664062,10:20:48.52,+02:06:42.5,original,Er
11511,587735241181560889,147.54115295410156,38.72875213623047,09:50:09.88,+38:43:43.5,original,Ser
11527,587742061087162525,219.4192657470703,18.63749313354492,14:37:40.62,+18:38:15.0,original,Ei
11553,588016840174665882,131.6680908203125,28.30821990966797,08:46:40.34,+28:18:29.6,original,Ei
11579,588013382737395733,160.72836303710938,49.512298583984375,10:42:54.81,+49:30:44.3,original,Er
11600,587742576997826678,229.29725646972656,14.653736114501951,15:17:11.34,+14:39:13.5,original,Er
11606,587739810500313580,244.67922973632807,14.552912712097168,16:18:43.02,+14:33:10.5,original,Ei
11633,588016878831665278,136.02989196777344,30.88298225402832,09:04:07.17,+30:52:58.7,original,Ei
11688,587725490527404227,259.9869689941406,54.29032516479492,17:19:56.87,+54:17:25.2,original,Sb2t
11709,588011122512167023,223.6121826171875,55.2276725769043,14:54:26.92,+55:13:39.6,original,SBc2m
11782,588017725470408832,176.12603759765625,7.604356288909912,11:44:30.25,+07:36:15.7,original,Er
11789,587736586581377284,231.2729949951172,33.44760513305664,15:25:05.52,+33:26:51.4,original,Ei
11824,587729158963593331,188.2076110839844,4.824912071228027,12:32:49.83,+04:49:29.7,original,Ei
11873,588017949347807299,171.79489135742188,42.5039291381836,11:27:10.77,+42:30:14.1,original,Er
11920,587729970181701921,229.59864807128903,-2.482635259628296,15:18:23.68,-02:28:57.5,original,Ei
11960,587732772118003927,156.47103881835938,9.321053504943848,10:25:53.05,+09:19:15.8,original,SBc2m
11983,588007004728262887,241.5619201660156,49.54176712036133,16:06:14.86,+49:32:30.4,original,SBc2m
12000,587725773996228864,120.99237823486328,45.50934219360352,08:03:58.17,+45:30:33.6,original,Ei
12060,587738946679734278,172.9014129638672,38.799442291259766,11:31:36.34,+38:47:58.0,original,Ei
12070,587732483837591564,229.662109375,40.75006484985352,15:18:38.91,+40:45:00.2,original,Er
12175,587728664505483474,124.8328857421875,42.544090270996094,08:19:19.89,+42:32:38.7,original,Er
12245,587739828735377570,207.37168884277344,26.33616828918457,13:49:29.21,+26:20:10.2,original,Ser
12324,587739099132199006,170.9600372314453,37.841217041015625,11:23:50.41,+37:50:28.4,original,Ei
12355,587735044144759168,119.67583465576172,23.357572555541992,07:58:42.20,+23:21:27.3,original,Sc?t
12447,588018056732803314,239.9013519287109,37.78464126586914,15:59:36.32,+37:47:04.7,original,Er
12468,588013382202359959,167.1726531982422,50.30019760131836,11:08:41.44,+50:18:00.7,original,Sb?t
12488,587732156851814705,118.4002685546875,25.03522682189941,07:53:36.06,+25:02:06.8,original,Er
12504,588016892249702593,156.49607849121094,39.12911987304688,10:25:59.06,+39:07:44.8,original,Er
12532,588010360695947314,177.9356689453125,6.079982757568359,11:51:44.56,+06:04:47.9,original,Ei
12535,587739608103256254,218.03468322753903,27.23957633972168,14:32:08.32,+27:14:22.5,original,Ei
12550,588017990149931073,197.49075317382807,8.755048751831055,13:09:57.78,+08:45:18.2,original,Er
12571,587739096445943940,166.17152404785156,35.075477600097656,11:04:41.17,+35:04:31.7,original,Ei
12605,587742576993370293,219.10450744628903,16.847896575927734,14:36:25.08,+16:50:52.4,original,Ei
12650,587726102561685700,223.9984893798828,4.78109884262085,14:55:59.64,+04:46:52.0,original,Ei
12865,587731512619827259,50.93400573730469,-0.0136928800493478,03:23:44.16,+00:00:49.3,stripe82,Ei
12879,588017947741585469,185.30470275878903,41.87063217163086,12:21:13.13,+41:52:14.3,original,Ec
12894,587734623249105022,146.4910430908203,41.033668518066406,09:45:57.85,+41:02:01.2,original,Ei
12921,587741387811979616,125.18169403076172,18.39784049987793,08:20:43.61,+18:23:52.2,original,Ec
12937,587732134848364664,180.8001708984375,51.8124885559082,12:03:12.04,+51:48:45.0,original,Er
12968,588011218063720458,213.7969665527344,58.9617919921875,14:15:11.27,+58:57:42.5,original,Er
12970,587739296162578544,168.2891082763672,34.58256149291992,11:13:09.39,+34:34:57.2,original,Er
12976,587736542026924164,235.0183258056641,6.123852729797363,15:40:04.40,+06:07:25.9,original,Er
13087,587735348037812337,183.8752593994141,14.675372123718262,12:15:30.06,+14:40:31.3,original,Ei
13135,587735346964070537,183.89242553710935,13.9430570602417,12:15:34.18,+13:56:35.0,original,Ei
13147,587735744225542163,238.2606964111328,34.04410171508789,15:53:02.57,+34:02:38.8,original,Er
13165,587739158728278140,150.0779571533203,33.009910583496094,10:00:18.71,+33:00:35.7,original,Ei
13177,587731890043420859,189.07424926757807,56.90866088867188,12:36:17.82,+56:54:31.2,original,Ei
13239,587729409683357811,238.8297271728516,53.064395904541016,15:55:19.13,+53:03:51.8,original,Ei
13325,587734891683381319,189.29840087890625,9.0349702835083,12:37:11.62,+09:02:05.9,extra,SBc2t
13354,587725993576300903,253.7207794189453,41.20381927490234,16:54:52.99,+41:12:13.7,original,Sc+t
13355,587739631706767506,226.33502197265625,26.63880729675293,15:05:20.41,+26:38:19.7,original,Er
13403,587739304215445512,180.4576568603516,35.29972457885742,12:01:49.84,+35:17:59.0,original,Er
13443,587726100953170149,228.6879730224609,3.3889968395233154,15:14:45.11,+03:23:20.4,original,Er
13523,587731680113787039,123.4609603881836,34.03595352172852,08:13:50.63,+34:02:09.4,original,Sb
13530,587725039554723966,179.28515625,-3.23299503326416,11:57:08.44,-03:13:58.8,original,Ei
13550,587729747374243930,228.96066284179688,1.5618116855621338,15:15:50.56,+01:33:42.5,original,Ei
13557,587736782536835380,248.8238220214844,27.44952774047852,16:35:17.72,+27:26:58.3,original,Er
13574,587725551747006657,171.11328125,66.98070526123047,11:24:27.19,+66:58:50.5,original,Er
13621,587725589846294670,260.27313232421875,61.50174331665039,17:21:05.55,+61:30:06.3,original,Sb
13634,588017603608510613,178.37083435058594,43.933250427246094,11:53:29.00,+43:55:59.7,original,Er
13636,587742571075469474,171.94586181640625,18.41719436645508,11:27:47.01,+18:25:01.9,original,Er
13787,587733081344835698,164.8773193359375,53.832950592041016,10:59:30.56,+53:49:58.6,original,Ei
13809,587735666379063423,210.66590881347656,55.150856018066406,14:02:39.82,+55:09:03.1,original,Ei
13821,587741602035466370,193.6988525390625,27.34021377563477,12:54:47.72,+27:20:24.8,original,Er
13847,587726016144539767,184.2652130126953,3.267039060592652,12:17:03.65,+03:16:01.3,original,Er
13861,587733398652387467,255.73382568359372,25.530296325683597,17:02:56.12,+25:31:49.1,original,Ei
13878,587732135375470681,147.78817749023438,46.03934860229492,09:51:09.16,+46:02:21.7,original,Ei
13900,587741490371887158,168.36097717285156,28.952716827392575,11:13:26.63,+28:57:09.8,original,Er
13920,587736584426291419,210.71212768554688,38.68037796020508,14:02:50.91,+38:40:49.4,original,Er
13998,587739406240317522,171.28684997558594,33.438941955566406,11:25:08.84,+33:26:20.2,original,Er
14002,587739814240387332,234.1721954345703,21.98961067199707,15:36:41.33,+21:59:22.6,original,Er
14102,587733604271194450,253.028564453125,32.743064880371094,16:52:06.86,+32:44:35.0,original,Ei
14133,588018253764362668,252.18125915527344,26.953466415405277,16:48:43.50,+26:57:12.5,original,Er
14144,587739646745051281,167.3231658935547,30.71023368835449,11:09:17.56,+30:42:36.8,original,Ei
14249,587739405715111941,203.0926513671875,32.45302200317383,13:32:22.24,+32:27:10.9,original,Er
14295,587731187808076041,345.3114624023437,1.2195183038711548,23:01:14.75,+01:13:10.3,stripe82,Er
14302,587739099141505138,198.02169799804688,37.853458404541016,13:12:05.21,+37:51:12.5,original,Ei
14317,587728880874291396,147.56336975097656,4.428193092346191,09:50:15.21,+04:25:41.5,original,Ei
14337,587722984428732553,189.76760864257807,0.971180021762848,12:39:04.23,+00:58:16.2,original,Er
14342,587742773476327513,159.5816650390625,15.19921588897705,10:38:19.60,+15:11:57.2,original,Er
14374,587738946673639606,155.94476318359375,35.70880889892578,10:23:46.74,+35:42:31.7,original,Sb2t
14426,587738948823285798,161.19436645507812,38.73201751708984,10:44:46.65,+38:43:55.3,original,Ei
14429,588016890638893203,156.3955841064453,37.8390998840332,10:25:34.94,+37:50:20.8,original,SBc2m
14440,588013384340996291,139.06764221191406,43.39548873901367,09:16:16.23,+43:23:43.8,original,Ei
14497,588017604678058153,165.01519775390625,43.16018295288086,11:00:03.65,+43:09:36.7,original,Er
14524,588017570316877882,203.75575256347656,11.64449691772461,13:35:01.38,+11:38:40.2,original,Ei
14533,587733081352110155,193.52915954589844,55.23081207275391,12:54:07.00,+55:13:50.9,original,Er
14545,587725552819699854,164.63511657714844,67.09627532958984,10:58:32.43,+67:05:46.6,original,Er
14579,587739814240583747,234.5794677734375,21.86635971069336,15:38:19.07,+21:51:58.9,original,Ei
14615,588017990148816933,194.9526824951172,8.932748794555664,12:59:48.64,+08:55:57.9,original,Er
14646,587736546312978528,229.44757080078125,5.256246566772461,15:17:47.42,+05:15:22.5,original,Ei
14724,587739305299148944,208.2017059326172,33.88167953491211,13:52:48.41,+33:52:54.0,original,Ei
14733,588007004179464307,197.7489318847656,63.90304946899414,13:10:59.74,+63:54:11.0,original,Ei
14748,587738065661002045,130.42214965820312,60.01058578491211,08:41:41.32,+60:00:38.1,original,Ei
14793,587729387680759900,147.04739379882812,54.53194808959961,09:48:11.37,+54:31:55.0,original,Er
14821,587733603732357553,249.45193481445312,36.06087875366211,16:37:48.46,+36:03:39.2,original,Er
14918,587739719766311129,225.5097503662109,22.8938045501709,15:02:02.34,+22:53:37.7,original,Ei
14939,587734891675254879,170.43348693847656,8.804976463317871,11:21:44.04,+08:48:17.9,original,Ei
14986,587729776370974967,215.55581665039065,-3.016366958618164,14:22:13.40,-03:00:58.9,original,Ei
15027,588017992295841829,193.96820068359372,10.51534938812256,12:55:52.37,+10:30:55.3,original,Er
15029,588015508734017670,3.4685630798339844,-0.3967304229736328,00:13:52.46,+00:23:48.2,stripe82,Ei
15086,587731887352316051,136.0661163330078,46.55804443359375,09:04:15.87,+46:33:29.0,original,Ser
15106,588023720174682246,227.83206176757807,18.04421043395996,15:11:19.69,+18:02:39.2,original,Er
15142,587732054847848623,119.92799377441406,29.719741821289062,07:59:42.72,+29:43:11.1,extra,Er
15156,588297863650148495,156.9884796142578,43.31827545166016,10:27:57.24,+43:19:05.8,original,Sb
15219,587736940373410047,220.42724609375,33.30282974243164,14:41:42.54,+33:18:10.2,original,Er
15324,587733399719182555,243.6947326660156,37.85087966918945,16:14:46.74,+37:51:03.2,original,Ser
15414,587739721907503239,210.6525421142578,28.53543281555176,14:02:36.61,+28:32:07.6,original,Ei
15416,588023046398541983,126.1917495727539,14.854153633117676,08:24:46.02,+14:51:15.0,original,Ei
15429,588011098873069681,169.51686096191406,62.45389938354492,11:18:04.05,+62:27:14.0,original,Sb
15446,587735661545717823,141.3716278076172,33.23601150512695,09:25:29.19,+33:14:09.6,original,Er
15510,587742774019096659,173.5213165283203,16.915241241455078,11:34:05.12,+16:54:54.9,original,Ei
15559,587739097522045073,172.51327514648438,36.63722229003906,11:30:03.19,+36:38:14.0,original,Ei
15562,588018089468821750,236.77618408203125,33.12258529663086,15:47:06.28,+33:07:21.3,original,Ei
15578,587741534400217249,181.539306640625,31.167461395263672,12:06:09.43,+31:10:02.9,original,Ei
15596,587742014350622757,167.4711456298828,21.963115692138672,11:09:53.07,+21:57:47.2,original,Ser
15622,587735349101527170,160.11236572265625,14.294182777404783,10:40:26.97,+14:17:39.1,original,Sb
15636,587736899576987932,247.2177581787109,25.597806930541992,16:28:52.26,+25:35:52.1,original,SBb
15637,588017702384631920,159.1009979248047,10.381647109985352,10:36:24.24,+10:22:53.9,original,Ei
15702,588017627219886137,156.1077117919922,41.74175262451172,10:24:25.85,+41:44:30.3,original,Ei
15793,587736813672398943,237.93235778808597,9.768951416015623,15:51:43.77,+09:46:08.2,original,Er
15849,587731870170480816,177.92117309570312,55.63248062133789,11:51:41.08,+55:37:56.9,original,Er
15850,588015510347514001,10.086263656616213,0.8808294534683228,00:40:20.70,+00:52:51.0,stripe82,Er
15881,587739115243176100,137.79417419433594,27.71358108520508,09:11:10.60,+27:42:48.9,original,Er
15902,587731869096607840,177.43898010253906,54.721473693847656,11:49:45.36,+54:43:17.3,original,Er
15937,587725551746285596,166.77882385253906,66.5845718383789,11:07:06.92,+66:35:04.5,original,SBc4m
16017,587741603099574350,168.75485229492188,27.474597930908203,11:15:01.16,+27:28:28.6,original,Sc?m
16111,587729388223922201,171.55003356933594,60.29233932495117,11:26:12.01,+60:17:32.4,original,Er
16138,587726101485715646,218.82054138183597,4.325061798095703,14:35:16.93,+04:19:30.2,original,Ei
16160,588848899369664719,165.95870971679688,-0.6016728281974792,11:03:50.09,+00:36:06.0,original,Er
16220,588017604146954343,183.32598876953125,44.44579315185547,12:13:18.24,+44:26:44.9,original,Ei
16309,588010359085334627,177.8763427734375,4.811431884765625,11:51:30.32,+04:48:41.2,original,Er
16394,587735744230654411,248.84176635742188,26.5678653717041,16:35:22.02,+26:34:04.3,original,Ei
16398,588848899933470833,227.52549743652344,-0.1004128605127334,15:10:06.12,+00:06:01.5,original,Er
16432,587739407856894037,187.81204223632807,35.423587799072266,12:31:14.89,+35:25:24.9,original,Ei
16438,587731187806044267,340.66119384765625,1.1454410552978516,22:42:38.68,+01:08:43.6,stripe82,Er
16504,588297865266856024,175.7442169189453,47.97011184692383,11:42:58.61,+47:58:12.4,original,Er
16532,587731680652427517,126.55899047851562,37.08487701416016,08:26:14.16,+37:05:05.6,original,Er
16710,588017948275507221,176.27857971191406,42.15576171875,11:45:06.86,+42:09:20.7,original,Er
16718,587739407299641524,134.97378540039062,24.25861549377441,08:59:53.71,+24:15:31.0,original,Er
16753,588017978378223705,242.33328247070312,23.92146110534668,16:09:19.99,+23:55:17.3,original,Ei
16792,587741392650502150,154.03639221191406,29.56917381286621,10:16:08.73,+29:34:09.0,original,Ser
16821,588017603620044938,213.7710723876953,40.23505783081055,14:15:05.06,+40:14:06.2,original,Er
16890,588018252143132819,228.72531127929688,42.01316833496094,15:14:54.07,+42:00:47.4,original,Er
16893,587731499187962076,163.52346801757812,54.73787307739258,10:54:05.63,+54:44:16.3,original,Er
16954,588017724943237416,198.51683044433597,6.881422996520996,13:14:04.04,+06:52:53.1,original,Ei
16992,587736897962115257,237.61477661132807,30.47976493835449,15:50:27.55,+30:28:47.2,original,Ei
17004,587741721753223356,203.04884338378903,26.24844741821289,13:32:11.72,+26:14:54.4,original,Er
17012,588015510343909538,1.8625147342681885,0.9201328754425048,00:07:27.00,+00:55:12.5,stripe82,Er
17096,587739304222589059,200.35491943359372,34.3092041015625,13:21:25.18,+34:18:33.1,original,Er
17128,587735696443310211,183.1995849609375,57.489017486572266,12:12:47.90,+57:29:20.5,original,Ei
17156,587729408620626182,258.2196350097656,32.11676788330078,17:12:52.71,+32:07:00.4,original,Ei
17165,588017702923993203,164.8791046142578,11.188179969787598,10:59:30.99,+11:11:17.4,original,Er
17204,587729388217499734,146.1954345703125,54.646026611328125,09:44:46.90,+54:38:45.7,original,Ei
17217,587733080816287873,197.6551971435547,54.494625091552734,13:10:37.25,+54:29:40.7,original,Er
17235,587734862685667398,159.58995056152344,8.941454887390137,10:38:21.59,+08:56:29.2,original,Ei
17236,587741723359903851,193.0749053955078,28.407974243164062,12:52:17.98,+28:24:28.7,original,Ei
17247,587725578033365052,260.0638427734375,65.74275970458984,17:20:15.32,+65:44:33.9,original,Er
17260,587741829123211401,172.28848266601562,24.33928108215332,11:29:09.24,+24:20:21.4,original,SBb?l
17272,587739380447379558,209.49282836914065,32.00745391845703,13:57:58.28,+32:00:26.8,original,Er
